IDX	CPT000814	CPT001846	X01BR001	X01BR008	X01BR009	X01BR010	X01BR015	X01BR017	X01BR018	X01BR020	X01BR023	X01BR025	X01BR026	X01BR027	X01BR030	X01BR031	X01BR032	X01BR033	X01BR040	X01BR042	X01BR043	X03BR002	X03BR004	X03BR005	X03BR006	X03BR010	X03BR011	X03BR013	X05BR001	X05BR003	X05BR004	X05BR005	X05BR009	X05BR016	X05BR026	X05BR029	X05BR038	X05BR042	X05BR043	X05BR044	X05BR045	X06BR003	X06BR005	X06BR006	X06BR014	X09BR001	X09BR004	X09BR005	X09BR007	X11BR003	X11BR004	X11BR006	X11BR009	X11BR010	X11BR011	X11BR012	X11BR013	X11BR014	X11BR015	X11BR016	X11BR017	X11BR018	X11BR019	X11BR020	X11BR022	X11BR023	X11BR024	X11BR025	X11BR027	X11BR028	X11BR030	X11BR031	X11BR032	X11BR036	X11BR038	X11BR040	X11BR042	X11BR043	X11BR044	X11BR047	X11BR049	X11BR050	X11BR051	X11BR053	X11BR054	X11BR055	X11BR056	X11BR058	X11BR059	X11BR060	X11BR072	X11BR073	X11BR074	X11BR075	X11BR080	X13BR009	X14BR005	X14BR008	X14BR014	X15BR003	X16BR012	X18BR002	X18BR003	X18BR004	X18BR006	X18BR007	X18BR009	X18BR010	X18BR016	X18BR017	X18BR019	X20BR001	X20BR002	X20BR005	X20BR006	X20BR007	X20BR008	X21BR001	X21BR002	X21BR010	X22BR005	X22BR006
SAMHD1	-0.1469	-0.1841	-1.3621	1.3198	-0.9967	-1.2313	-0.1393	0.562	-0.2269	-0.8457	-1.0193	0.0326	-0.6824	-0.0128	0.7517	-0.5875	-3.1591	-0.6918	1.2266	0.4435	1.5277	0.3567	-0.6679	0.2796	-0.8421	-1.2968	-1.1393	-0.8657	2.6577	0.2492	-0.4397	-0.3119	0.2984	-1.0832	0.9363	-0.0276	0.0741	0.81	1.0126	0.6014	-1.238	-0.5977	0.614	0.7416	-1.3464	-1.8162	0.6176	-2.3238	0.1972	1.6586	0.6924	-0.075	-0.4488	1.2847	0.8681	-1.0036	-1.5427	0.0595	-1.013	0.2957	0.7578	0.6257	1.3806	1.2279	0.6415	1.7299	2.323	-1.9134	0.1341	-0.9407	2.7411	1.34965	0.2535	-2.20627	1.0643	-1.0211	-0.3448	0.829	0.2314	-0.9169	1.7495	0.8599	0.4967	-0.8997	-0.0539	-0.5962	-0.3497	0.7896	0.6508	1.3258	0.0239	1.3538	-0.3997	-0.3361	1.7492	-0.1436	-0.8368	-0.1354	-0.3555	0.4847	-1.108	1.0196	0.8385	-1.0502	-0.3417	0.0905	1.2668	0.6729	-1.5543	-0.5562	-0.7758	-0.1794	0.4046	-0.5159	-1.3547	-0.1845	0.1279	0.9121	0.2467	-0.44585	0.5271	-0.7865
SAMM50	-0.1077	0.2777	0.1772	-0.3712	0.1898	0.2652	-1.2897	-0.58	-0.9308	-0.5021	0.902	0.2502	-0.1522	0.4912	-1.0528	-0.8116	0.5365	-1.3174	0.2659	-0.6099	-0.4748	0.8662	-0.867	-1.4442	0.1729	1.5642	-1.7507	-0.827	-1.0343	-1.2404	-1.3555	-1.933	-1.5257	2.102	-0.868	-0.3368	-0.4552	0.9588	0.1296	1.2172	0.1777	-0.8867	2.4437	0.4294	0.2044	-0.1054	0.3855	-0.1307	-0.1152	-1.4338	0.2801	-0.6315	-0.1676	0.7234	1.24815	0.9254	-1.0363	0.4677	0.1345	-1.1727	-0.4626	-0.5916	0.536	0.7692	-0.918	-0.6179	-0.4052	1.1616	1.433	-1.7497	-1.6116	-1.109	-0.832	0.40257	0.4705	-0.9514	1.0214	-0.0061	0.2681	0.7691	-0.3044	-0.2288	-0.8129	-1.59565	0.0114	-0.6225	0.0343	0.7978	1.3517	0.8406	-1.977	0.5728	-1.1047	-1.1374	-0.1992	0.9986	0.50295	-1.4824	-0.3199	-1.262	-1.652	-0.3978	-1.0471	-1.4022	0.6603	-1.7812	0.1845	0.0289	-0.6226	0.793	0.3268	-0.7539	-1.9028	1.0957	0.0841	0.3078	0.5231	-0.3126	0.315	-0.17295	-0.8288	0.2872
SAMSN1	-0.8023	1.3424	-0.3843	1.4548	0.6572	-2.1105	-0.3409	1.1992	0.588	-1.0369	-1.4783	-0.9103	0.755	0.3836	2.0501	-0.3435	-3.1696	0.0246	1.4225	0.3024	-0.6203	0.4298	-0.4214	-0.2092	-1.0652	-2.4277	-1.5675	0.234	1.1289	0.4892	-1.6736	-1.3302	-1.264	-0.1596	0.7088	0.5173	0.0972	0.5556	0.5323	-0.6448	-1.325	-0.037	0.2089	-0.5551	0.0975	-1.9287	0.8252	-1.6061	0.3917	2.2524	1.2	0.2584	-0.418	-0.6636	0.75815	-1.3215	-1.1707	0.1304	-0.7752	0.9911	1.3622	-1.2872	1.3926	0.1596	-0.1382	1.0933	1.4438	-1.8333	-0.196	-1.5203	2.3297	-0.43835	-0.3479	-2.4576	0.7074	-1.52	-0.7138	1.1445	-0.5924	-0.1748	1.074	-0.9933	-0.4134	0.1954	0.3787	-0.7275	-0.3243	-1.3749	-0.9823	-0.07455	-0.4085	1.8376	-0.5356	-0.3378	1.8516	-0.7047	-1.6707	-1.2016	0.1339	0.2566	-1.1297	2.1039	0.3829	-0.4801	-0.5062	-0.3265	-0.0888	-0.4498	-1.667	-0.1428	-0.2351	0.8523	-0.3377	-1.0447	-1.7795	1.1403	0.3958	0.2438	-0.1472	-0.5841	-0.2677	-0.9475
SAP130	-2.5613	-0.7557	-0.4654	0.4068	0.4235	-0.162	0.0907	-0.5341	0.5407	1.0355	0.8009	-0.6657	0.0313	-0.0367	-0.181	0.01	0.0397	-0.3789	-0.4923	-1.3156	-0.1855	-0.3551	-0.3313	0.1006	0.9776	-0.3447	0.0067	-0.5424	-1.0794	0.0368	0.8387	-0.0807	0.0754	-0.3271	0.0315	1.0904	0.1088	-0.1701	0.0295	-0.1023	0.1612	-0.8144	-0.6361	0.0619	0.028	0.7898	0.3008	-0.8169	-0.6604	0.6214	0.182	-0.8998	0.4193	0.2957	-0.2068	0.6804	0.1659	0.136	1.0103	0.132	-0.6416	-0.5474	-0.1764	0.2205	-0.2874	0.3235	-0.0979	-0.6402	0.1469	-0.419	0.0609	-0.1783	-0.2561	0.59877	-0.2726	-0.2862	-0.795	0.0867	-0.2792	-0.2221	0.1197	-0.4449	-0.0711	0.6344	0.0132	-0.872	0.9608	-0.7433	0.2886	0.2071	0.2203	-0.552	-0.1203	0.2136	-0.3514	-0.7586	-0.58305	0.3889	0.6014	-0.6836	0.0209	-0.3564	0.7879	0.7807	-0.0889	-0.3484	0.0167	-0.2496	-0.466	0.0724	0.0498	0.6255	-0.3056	0.2395	-0.6858	0.3809	-0.7764	0.5533	0.3045	-0.5298	-0.1598	0.1858
SAP18	-3.4692	-2.7806	0.4398	0.8942	0.7728	0.2479	1.2007	0.1949	-0.4513	1.4195	0.8812	-0.4515	0.4635	0.4115	0.0681	0.0822	0.3399	0.4564	-2.0912	-0.9677	-0.486	0.2153	-0.0445	0.0262	0.7398	0.4286	0.1923	-0.2136	0.1893	0.7991	1.4162	-0.1138	0.5458	-0.0844	-0.1988	0.9577	0.4617	-1.7601	1.2476	0.0778	0.1508	0.2346	0.0506	0.1628	0.6376	1.057	0.1998	0.4126	-0.4394	0.5302	-0.6622	-1.1254	0.0643	-0.325	-0.32705	0.3096	0.3867	-0.1701	1.2047	0.3172	0.0348	0.2072	0.3887	-0.5981	0.2144	0.7345	1.1012	-0.2758	-0.739	0.0906	0.1921	0.66185	0.1363	0.1837	0.2803	-0.2755	0.074	0.5723	0.285	0.3233	-0.056	-0.7609	-0.1994	0.40795	-0.1369	-0.1004	-0.2418	-0.1334	-0.211	-0.1695	0.1034	-0.1099	0.6668	-0.1144	-0.1715	-0.2541	0.4654	-0.289	-0.3035	0.0192	0.8125	-0.4253	0.7911	-0.5892	0.3862	-0.339	0.2034	-0.1713	0.0562	0.3423	-0.0583	-0.7218	0.2	-0.2792	0.7319	0.0096	-0.2858	1.4191	0.2704	0.0565	0.1387	-0.363
SAP30	-5.3005	-1.4998	0.1815	1.1299	0.8935	-1.5301	0.0338	-0.789	1.9816	-0.6722	0.3113	-0.4127	0.2725	1.4692	-0.9521	0.4532	1.3251	-0.1693	-2.0575	-1.9397	0.1952	-2.2809	-1.1064	-0.5431	1.6762	-2.1212	0.5264	-0.255	-1.3953	0.0118	1.1852	-1.6935	-0.6076	-1.7167	0.1626	1.8696	0.1985	0.6032	1.1454	-0.1693	0.6711	-0.1018	-0.8481	-0.4066	0.159	-0.5062	1.2594	-1.5032	-2.3049	1.0583	0.2998	-1.6594	-3.7466	0.6848	-2.6246	-1.6702	-3.2129	-1.1848	0.2648	0.3215	-1.7063	-0.1023	0.3466	-0.3252	-1.0502	1.2167	0.5294	-0.6442	0.643	0.0302	-0.58	-0.79265	-1.7036	0.30683	0.0229	0.0946	0.7257	-0.5227	0.0508	-1.0365	-0.0075	-0.3368	-0.1652	0.4858	0.0149	-0.7965	-0.1117	-1.2388	-0.4558	0.2445	0.2062	-0.8467	0.5642	-0.6197	-0.2905	-1.9914	0.3485	-0.697	-0.7163	-0.4324	-0.7842	-0.5816	-0.1106	-0.3016	-0.4483	-1.1166	-0.5813	0.7454	-1.1998	-1.5695	0.1685	-0.6537	-1.8614	-0.0475	-0.4323	0.3106	-1.2405	0.6157	-0.5148	-1.1123	-3.1415	-1.2696
SAP30BP	0.9704	-0.1702	0.1409	0.7386	0.6752	-0.3102	-0.322	0.1133	1.247	1.8595	0.1701	-0.0956	-0.4236	0.9932	0.4682	0.6548	-0.159	-0.0817	0.97	1.4434	1.0425	-0.1235	0.1546	0.9333	0.385	-0.1032	-0.2829	-0.7082	0.0752	0.2242	0.2897	-0.0009	0.1204	-0.1532	0.16	1.0217	-0.5941	0.6115	1.0289	-0.2992	0.5778	-0.0993	0.2197	-0.9283	-0.4907	1.685	-0.3054	-1.1944	-0.1624	0.5748	-0.2836	-0.7293	-0.0322	-0.5151	-0.4733	1.3801	-0.3788	-0.6151	0.763	0.5583	-0.5045	-0.6712	0.0701	-0.0669	-0.006	0.3293	0.6805	0.1726	-0.115	1.9406	0.3143	-1.1495	-0.7709	0.58287	0.1194	-0.1092	-0.9599	0.2722	-0.2059	-0.4587	-0.0651	-0.4287	0.3341	0.25915	0.361	-0.0872	-0.3338	-0.8141	-0.4223	-0.6653	-0.2098	0.2192	-0.6843	0.5274	0.6864	0.6982	-0.06145	-0.4974	-0.1532	-0.7689	-0.5258	-0.0118	-0.1486	-0.0653	0.6207	0.078	-0.6056	-1.0154	-0.1609	-0.5131	-0.4777	-0.3079	0.7585	-0.1608	0.6356	0.8844	-0.5404	0.4466	0.2126	-0.41015	-0.7137	-0.2318
SAP30L	-4.3516	-1.6479	-1.9343	0.4366	-0.6063	-0.004	0.5153	-0.3735	-0.1608	0.7883	1.4702	0.3616	-1.2629	-0.6103	1.597	-0.6747	-1.5227	0.9506	-2.3023	-2.0769	-0.4001	1.6244	0.3964	1.5529	0.2881	1.8126	0.2344	-0.2578	0.038	2.4062	1.1507	0.745	2.2779	0.4439	0.9122	0.4845	0.508	-0.4906	0.1685	0.5972	0.2524	-0.0644	1.3464	1.5033	1.544	2.0576	-1.6217	-0.8398	1.0813	0.5387	0.1483	-0.0399	2.7958	-0.1379	1.56835	2.7066	2.3473	1.8253	2.0088	-1.0909	-0.6114	1.3832	0.3316	1.1524	1.7196	0.067	-0.2566	1.2016	0.3193	-0.2161	1.3011	-0.0244	0.6689	0.30223	0.4354	1.1272	-1.5226	0.3867	0.7505	1.6582	-1.0012	0.1576	0.5252	0.32455	-0.3312	0.4119	0.8054	-0.117	0.7984	0.50995	0.2062	0.1086	0.6257	1.5291	-1.3727	1.2395	1.1799	1.4111	1.3887	0.5331	0.9539	-0.0279	1.3954	-0.6123	0.572	-0.06	0.4253	1.5112	0.4327	1.1747	0.0208	0.1418	-0.4848	-0.0979	-0.3454	0.5637	0.3003	2.051	1.2814	-0.58915	1.973	0.5973
SAPCD2			-0.7558	-3.2887	-0.9351		1.9716	4.6072					-0.2125	0.5968		-0.9933	-1.3895		-2.1115				-1.6089		-0.8641			-0.4927	1.1156		-1.9937				-1.655		-1.2304		-0.835	-1.0783	-1.1467	-0.0121	-1.4302	0.1209			0.1452	3.3663		2.2482		-2.6647		-1.2754	-1.1725			-1.9727		0.8856	1.7923	-2.2127				-1.4358		-1.3068	-0.4196		1.1819	1.6718	-0.0497	1.2038	2.9278		0.0059	0.9806	-1.6616	-0.8148	-1.2617	-1.5308	-1.2722	1.40635		-1.5025	-1.2731		1.5831	1.258	-0.8877		-2.8659	0.9476			-2.8039	0.0576				2.8045			-0.9448	-1.9788	0.5227	-1.4796		-0.9064								-0.8977	-2.3504	-1.8847	-1.3036	-0.4048
SAR1A	-0.229	-0.1458	0.0876	0.1917	-0.293	0.2257	0.0599	-0.3225	-1.7764	-0.148	-1.0353	-0.7467	-0.416	-0.9231	-1.4502	-0.2514	-0.0576	-0.795	0.1409	0.4813	-0.7155	-0.2137	-0.5944	-1.0178	-0.0959	0.3241	0.4151	0.3059	0.6618	-1.5104	-0.0183	-0.4688	-0.1986	-0.0286	0.2162	-1.2175	0.0712	-1.6878	0.1276	1.657	-0.4793	0.3966	0.3699	0.675	0.4157	0.2836	1.3495	0.6442	0.0203	-0.2524	-0.2415	-0.8772	-0.2723	1.6084	-0.18595	0.6385	-0.734	0.3571	0.2289	0.4744	1.5761	-0.0817	0.0701	1.6691	0.0482	-0.1472	-0.0425	-0.9204	0.3428	0.3128	0.1533	0.2359	-0.3377	0.103	1.0907	-0.1924	1.5109	-0.2629	0.1411	0.1565	-0.1317	-0.2693	-0.0026	-1.16355	0.2657	0.0605	0.7482	1.4975	-0.2043	1.40075	0.0076	0.784	-0.8971	-0.1162	1.1957	-0.1974	-0.03715	-0.1683	-0.771	-0.3426	0.7717	0.7324	-0.0378	0.6617	-0.3539	-0.2324	0.2305	-1.0329	0.6883	0.3997	-0.5595	0.0416	-0.7537	0.5694	0.023	0.9519	-0.5669	0.9485	0.6354	0.4419	-0.0124	-0.0528
SAR1B	-0.8414	-0.916	-0.5209	0.0499	-0.4908	-0.2089	-1.6004	0.0776	-0.3568	-0.9509	-0.9021	0.429	-1.0945	-0.455	-0.2817	-1.7303	-0.1908	-0.7356	0.4651	0.692	0.296	-0.5452	0.0148	-0.4586	-1.5865	0.3613	0.6873	0.0627	-0.5194	0.0093	-0.5552	-2.2082	-0.9225	1.0732	-0.7475	-1.6954	0.4444	-1.0695	-1.8303	3.3409	-2.6536	1.027	0.005	-0.5551	-0.21	0.0844	0.6695	0.507	0.315	-0.4603	-0.4883	-1.4689	0.251	0.6966	0.94525	0.5943	0.0076	0.3514	-0.8262	-0.4493	1.3971	-0.5886	0.8876	0.7489	-0.1382	-0.8108	-0.1861	0.0205	0.3279	-0.6146	-0.4816	0.7403	0.1847	-0.1071	-0.5417	0.4567	2.5368	-0.3618	-0.9084	-0.2719	0.6499	0.1035	0.5424	-1.8391	1.0249	0.1196	-1.2794	0.0082	-0.4625	-0.12015	-0.4599	0.6809	-1.0509	0.1923	-0.4428	-0.733	-0.57195	0.0905	-2.0997	-0.5753	-0.6782	-0.1887	-0.3099	1.1476	-1.1397	-0.5428	-0.7517	-0.7747	0.8395	1.5594	0.9361	0.6992	-1.2892	-0.4454	-0.7116	0.1756	-0.2248	0.5168	0.2441	0.9792	-0.8072	-0.4942
SARAF	-1.5947	-2.1341	-1.5543	0.2993	-0.537	3.0805	-2.5206	-5.6092	-0.8103	-1.2788	-0.3259	0.2249	-1.944	-5.9189	-2.2081	-1.912	1.5746			-0.9936	-2.4044	-1.0816	-3.5692	-1.1827	0.0943		-1.419	-3.3774	-4.6891	-1.2754	-1.1691	-0.6532	-0.2395	4.4516	-0.3487	-2.1514		-3.1227	-0.7839	0.7816	-2.0297	-0.7995	-1.999	-1.9127	-0.8357	-0.5273		0.7672	-2.5848	-5.4869	-0.7407	2.9459	-0.7258	-1.2932	-0.9177	2.3468		0.7114	-0.6091	-1.444	-2.1294	-1.1133		-4.2268		0.1094	-1.6699	1.0295		-2.6627	-1.8471	-0.89	-0.274	2.18987	-0.5973	-0.6456	0.8461	-0.3773	-1.8534	3.668	0.5105	-0.2369		-0.5303	-0.4071	-0.5437	0.25	-0.7923		-0.9797	-0.9952	-1.1291	-1.9379		-0.3459	-0.1917	-0.46555	-1.6666	0.8447	0.0307	-3.2977	-2.8742	0.2311	-1.151	-0.9295	-8.8796	-0.9682	-6.15	2.3676	1.0054	1.9094	-2.3903		-1.1379	0.0418			0.3452	1.3365	1.703	0.8364	1.8201
SARDH	-3.4966	-0.1179	-0.333	-1.1103	0.1539	-1.0214	-0.3125	0.5926	-0.3733	0.5902	-1.1589	4.8299	1.999	-0.5346	1.6209	-0.1095	1.6063	0.5971	-1.2571	0.0182	0.617	3.9475	-1.8104	0.1992	0.1491	-0.6373	-2.4635	-0.5148	-0.246	1.139	0.7131	2.0936	1.8791	-2.2752	-0.793	-1.7391	-0.8862	-2.827	-1.4052	-1.1704	-0.6161	0.5162	2.9534	0.5893	-0.1886	2.7747	-0.5485	0.404	0.1029	-1.6141	1.0991	0.7272	4.4642	-1.0853	2.3517	-0.7366	1.4474	0.068	-1.4169	-0.8713	-0.7369	1.6397	4.0255	-0.5458	-1.118	-1.6384	-0.773	-1.1486	1.2073	-1.6338	-0.6814	1.18395	-0.7072	-2.13427	0.4003	-1.5843	-0.3788	-1.033	-0.5952	0.5226	-1.5162	0.7356	-1.6488	0.15865	-0.2023	0.4677	3.95	-0.1252	2.0995	-1.32545	0.8	2.5179	1.159	-0.4708	-0.1272	-0.5914	2.6406	2.2754	0.9759	0.7128	-1.5105	2.7425	-1.4837	-0.1182	-2.2575	2.2226	0.0005	-0.0117	-0.5704	-0.516	-1.1873	4.367	-1.6408	-1.148	-2.8873	-1.138	0.7114	-1.9742	-0.3678	-2.1343	1.9622	3.5498
SARM1	-1.9293	2.4385	-1.266	-1.9226	-0.7322	-1.3721	0.1216	-0.5647	0.5124	-1.505	0.4943	-1.8768	1.0541	-1.4848	-1.5562	-1.2946	2.0313	-0.1912	-1.3399	-1.3792	1.0593	0.5517	-0.7532	-0.4284	-1.7566	-1.9656	-1.763	0.9828	-0.7105	0.3942	0.707	0.9706	0.509	1.6144	-1.216	-2.0124	0.0047	0.9072	-1.0925	-0.2845	0.2171	-1.0985	1.1989	0.1475	-1.6218	2.8568	-2.7195	-1.3259	-1.3147	-1.3871	-1.2876	0.4289	-1.2183	-0.4349	-1.0298	-1.5422	-1.8138	1.3775	-1.164	-0.9057	-1.081	1.6957	-2.668	-0.032	-1.7113	-0.097	-1.8487	4.5029	2.8192	-1.2039	-1.4267	-1.7143	0.1006	-2.19283	-0.1673	-0.5571	-0.3186	-1.6795	-1.529	0.0444	-0.2499	0.6924	2.0916	0.27195	3.075	0.7041	1.1957	0.0191	0.9292	-0.426	-0.3805	-1.306	-0.4536	0.827	-0.7555	0.2617	-1.86275	-0.8879	-0.2324	0.3948	-0.8359	0.8106	-1.7716	1.9407	-0.9234	-0.5208	-0.3296	-0.032	-0.5841	-0.9122	3.2072	-0.2834	0.0943	-0.6318	-2.4977	-0.9777	-0.5086	-0.6012	-1.1057	0.3473	-0.9367	-0.861
SARNP	0.0429	-1.0031	-0.3971	0.4686	-0.18	0.3714	1.1723	-0.32	-0.1844	0.6971	0.5938	-0.0888	-0.5593	-0.1582	-0.0194	0.2963	0.5661	-0.2819	-0.9464	0.1752	0.3445	0.1568	0.4794	-0.0583	0.0339	0.2684	0.1997	0.0876	0.6963	0.7616	0.9542	0.0184	0.239	-0.1854	-0.1747	1.2278	1.3439	0.4502	0.9431	0.5365	0.6648	-0.199	0.1606	0.1514	1.0307	0.7804	-0.5048	0.6986	0.2473	0.509	0.5438	-1.8299	-0.2846	0.3521	-0.39055	0.0359	0.1395	-0.0028	1.6294	-0.3416	0.4486	0.0863	0.4098	-0.4297	0.3601	0.4933	0.5268	0.2067	-0.1044	-0.0857	0.207	0.84505	0.4243	-0.19733	-0.5066	-0.0341	-0.3945	1.3363	0.6912	0.6521	0.5075	-0.7852	0.6622	0.51265	1.8195	-0.2284	-0.2196	1.1109	-0.1406	0.1129	0.0403	0.1479	0.4206	1.0238	-0.357	0.1257	0.22255	-0.0806	0.2214	0.5193	-0.0362	-0.1083	0.345	0.2453	0.441	-0.1352	-0.2566	0.5888	0.2926	0.4571	0.1817	0.5556	0.6367	-0.3824	0.1427	-0.2492	-0.1744	0.4388	0.0813	0.10795	0.2933	0.657
SARS	0.3521	0.858	-0.0341	-0.2979	-0.4522	-0.9202	0.7145	-0.0906	-0.4607	-0.9176	-0.236	-0.2204	-0.0316	0.4793	0.9054	-0.5303	-1.1337	1.4011	0.0362	-0.0236	0.6506	-0.1138	-0.4356	-0.0342	-0.4379	1.5409	-0.2854	-0.139	1.3598	0.6566	0.5105	1.0229	0.2493	-0.3765	0.599	0.4049	0.6989	0.5556	-0.2689	0.9889	-0.527	0.5436	0.0426	0.3475	0.0039	0.3937	-0.4447	-1.0028	0.8661	-0.333	-0.8192	-0.8471	0.0273	0.1977	-0.61715	0.1463	0.2283	0.2126	0.3931	0.0093	1.2855	0.0362	0.4789	-0.3281	-0.7214	0.8984	0.3379	0.553	0.3768	0.6896	-0.115	0.3247	0.7275	0.2409	0.1604	0.5586	0.2781	-0.0061	0.2568	1.2548	0.2772	0.2845	-0.1367	-0.95595	1.2015	0.0704	0.5039	0.433	0.2182	-0.1022	0.4821	0.5581	0.7334	0.0717	-0.4178	-0.1974	0.12875	-0.3219	0.3143	0.6852	0.059	0.064	0.7658	-0.4024	0.4654	-0.2481	0.3604	1.2763	0.7378	0.3423	0.0076	0.2438	0.3793	-0.1886	-0.0966	0.7297	0.3666	-0.0708	-0.0448	0.90375	-0.034	0.2275
SARS2	-0.6614	-0.8428	0.0448	0.0819	0.6932	0.4208	1.5731	1.9257	1.4785	3.22	0.512	0.4965	2.1673	1.0828	1.2552	-1.5859	-0.0385	0.3406	1.463	-0.759	0.6823	0.9052	0.5576	0.5773	3.3131	1.2646	-0.5453	0.1263	0.2265	0.2742	0.9887	0.0376	0.2636	0.4332	-0.3754	0.2331	-0.2065	1.8335	-0.6347	0.1616	-0.4399	1.3659	1.4913	0.6026	0.1376	-1.0522	0.746	-2.4067	-1.1202	0.3775	-0.9034	1.4417	1.1355	0.6046	-1.1171	-0.3459	-0.5348	0.3033	0.6649	-0.5268	2.2596	0.6876	6.0122	-0.0756	-0.7383	0.3602	2.1971	0.9694	-0.3663	-0.1968	-1.2121	-0.95885	-0.8015	0.18327	0.213	1.205	0.8173	1.1847	-0.1495	-0.3765	-0.6225	0.2116	-1.666	-0.6747	0.4829	1.3412	-1.5016	-0.6725	-0.6335	-2.07215	0.1548	0.2756	0.1463	-0.1765	0.0942	1.0978	0.3042	0.2463	0.913	0.9087	0.0563	0.1191	0.2469	-0.0009	0.7273	-0.245	0.6824	-0.6557	-0.2516	1.878	0.398	-0.3079	1.0458	-1.7674	1.0323	-0.041	0.7723	0.1086	-0.5411	-0.0497	0.2214	-1.3114
SART1	0.4421	0.3509	0.1964	0.9377	0.1256	0.5912	0.1998	-0.1824	0.1912	1.4282	0.6773	-0.0871	0.5791	0.6546	-0.3506	0.2913	-0.25	-0.2913	-0.4348	0.8729	0.6655	0.1349	-0.0824	-0.3701	1.1532	0.3752	0.2566	0.06	0.4547	-0.6781	1.1264	0.7504	-0.7671	0.5019	-0.6672	1.1451	-0.1862	0.6218	0.1787	-0.1735	1.1768	-0.0669	-0.0298	-0.3209	-0.2581	0.6351	0.3281	0.1009	-0.0209	0.6893	-0.7996	-0.9474	0.0458	0.3284	-0.25385	0.0536	-0.5852	-0.2098	0.7819	0.3129	-0.0093	-0.6771	0.536	-0.1452	0.1262	0.9235	0.6579	-0.3719	0.0851	0.2162	-0.1537	0.2776	-0.725	0.17473	-1.2409	0.0329	-0.5411	0.1764	0.3753	-0.1125	0.0349	-0.4395	0.2285	-0.15815	0.497	-0.4878	0.2691	-0.2259	-0.533	0.61865	-0.5488	-0.2868	0.3566	0.5593	0.072	0.4743	0.20475	-0.6773	-0.1504	-0.384	0.4888	-0.067	0.1994	0.394	-0.3874	0.1407	-0.4378	-0.2467	-0.0839	-1.3657	0.3663	0.5878	0.5034	0.1564	0.192	0.8928	-0.4661	1.3879	0.2599	-0.2273	-0.0699	0.8299
SART3	0.1368	-0.7975	-1.2233	0.3794	-0.442	-0.0978	-0.3528	-0.8961	-0.0096	0.6147	0.7816	-0.1664	-0.3633	0.1247	0.9796	-0.1917	0.5619	1.1915	-0.732	-0.5066	0.3128	-0.1235	-0.0919	-0.6135	-0.0008	0.9464	0.316	-0.1721	0.0646	1.0865	1.2541	-0.1963	0.556	-0.4517	0.0341	0.1816	-0.2122	-0.1349	-0.2444	0.2119	1.0753	-0.5179	0.885	-0.3875	0.6536	1.4085	-0.3491	0.4927	0.6127	0.1718	-0.4687	-0.4184	0.7518	0.4798	0.1196	0.7047	-0.002	0.4733	1.2028	-0.038	0.1232	0.3752	0.6863	-0.4384	0.7161	0.1924	-0.0752	0.3588	0.9134	-0.0398	0.5379	0.15205	0.4344	-0.2834	0.055	0.344	-0.1642	0.4857	0.4232	0.677	1.6162	-0.5962	-0.5161	0.57805	0.8854	0.6877	-0.2926	0.8876	0.5066	0.10435	0.655	-0.5029	0.4001	0.2029	-0.6669	0.2107	0.1577	-0.3789	-0.0137	-0.3034	0.263	0.211	0.7151	0.2338	-1.0361	0.4166	0.7392	0.3103	0.474	0.3767	0.4296	-0.1114	-0.4067	0.2672	-0.491	-0.5698	-0.1426	1.5725	0.5697	-0.3053	0.5919	0.0247
SASH1	0.2542	0.14	-0.7131	-0.1767	-0.6269	0.5566	0.0812	-0.2129	-0.9638	-0.7423	-1.358	-1.2139	0.1846	0.0629	1.1678	-0.8987	-2.7109	1.8141	0.558	0.1533	0.4472	-0.8183	0.7306	1.4302	-0.5074	3.7215	-2.1987	0.2506	0.399	0.0368	-0.46	0.9459	0.7298	-1.9702	0.1198	0.1535	-0.2759	1.1346	0.1501	1.2549	0.2876	1.1042	-1.7066	1.7242	-0.095	-1.4553	-2.8561	-1.1314	0.3416	0.07	0.8466	0.0579	-2.2855	1.4272	1.1036	0.8305	-1.1947	1.3633	-0.8073	0.4572	0.9554	1.0059	0.4999	-0.3165	-0.4332	0.3756	0.5495	-1.3528	-0.0299	0.2838	1.6887	1.38405	0.5619	0.41223	1.0907	0.6793	0.0007	0.3496	0.6489	0.4653	-0.2468	1.1409	-1.8058	1.82835	-1.0039	0.2247	0.0343	0.8468	5.0136	2.18515	1.0057	-0.3629	0.154	1.6692	0.8857	1.0921	-0.5635	1.0799	1.1509	1.4686	-0.8876	1.0518	-0.253	-0.3165	1.0045	2.0156	0.4767	1.9261	1.5925	-1.6326	-0.971	-0.9202	0.1265	1.1259	2.9029	0.7409	0.2552	0.2152	0.0865	0.39735	2.8218	0.2514
