IDX	CPT000814	CPT001846	X01BR001	X01BR008	X01BR009	X01BR010	X01BR015	X01BR017	X01BR018	X01BR020	X01BR023	X01BR025	X01BR026	X01BR027	X01BR030	X01BR031	X01BR032	X01BR033	X01BR040	X01BR042	X01BR043	X03BR002	X03BR004	X03BR005	X03BR006	X03BR010	X03BR011	X03BR013	X05BR001	X05BR003	X05BR004	X05BR005	X05BR009	X05BR016	X05BR026	X05BR029	X05BR038	X05BR042	X05BR043	X05BR044	X05BR045	X06BR003	X06BR005	X06BR006	X06BR014	X09BR001	X09BR004	X09BR005	X09BR007	X11BR003	X11BR004	X11BR006	X11BR009	X11BR010	X11BR011	X11BR012	X11BR013	X11BR014	X11BR015	X11BR016	X11BR017	X11BR018	X11BR019	X11BR020	X11BR022	X11BR023	X11BR024	X11BR025	X11BR027	X11BR028	X11BR030	X11BR031	X11BR032	X11BR036	X11BR038	X11BR040	X11BR042	X11BR043	X11BR044	X11BR047	X11BR049	X11BR050	X11BR051	X11BR053	X11BR054	X11BR055	X11BR056	X11BR058	X11BR059	X11BR060	X11BR072	X11BR073	X11BR074	X11BR075	X11BR080	X13BR009	X14BR005	X14BR008	X14BR014	X15BR003	X16BR012	X18BR002	X18BR003	X18BR004	X18BR006	X18BR007	X18BR009	X18BR010	X18BR016	X18BR017	X18BR019	X20BR001	X20BR002	X20BR005	X20BR006	X20BR007	X20BR008	X21BR001	X21BR002	X21BR010	X22BR005	X22BR006
PTRH2	0.7199		0.1183	0.5276	0.2315		-1.2602	0.127	0.4073	1.2435	0.6099	0.1284				-0.5021	-0.4255	-0.302	0.439	1.0364	0.0966		-0.1551		0.5928		-0.8384		-0.5998							0.2523		-0.4385		-0.6186	0.2105		0.2156		-1.2299		-1.1173		0.1471	-0.1214			0.4783	-1.1496						-0.2895		-1.7893	1.7717	-0.5376	0.279		0.7908		-1.5162			-0.3437						0.6662		-1.3611		0.529		0.2651	-0.3956	-0.6377		-1.0715										-1.3128						0.4187	1.3181							0.4015	-0.1853		0.8324	0.122			-0.1618	-0.107	0.495	-0.5768
PTRHD1	0.8084	-0.4057	-0.3131	0.0175	-0.1568	0.1582	-0.5492	-1.0103			-0.353	-0.6894	0.3318	0.1499	-0.0539	-0.3301	0.3406	0.5885	1.5438	0.4722	0.7123	-0.2571	-1.0912	-0.5626	0.7818	0.2209	-0.005	-0.0262	-0.6273	-0.7938	0.12	-1.8227	-0.3924	0.1985	0.3878	0.2875	-1.5846	1.5372		-0.2458	0.7864	0.1253		-0.5914	-0.5991	0.1528	0.0717	-0.3908	0.0215	0.1099	-0.0556	0.3552	-0.9963	-0.2247	-0.8116	-0.278	-0.1349	-0.3871	0.686		0.119	-0.116	1.3185	-0.8854	0.1375		0.5389	0.1949	0.7463	1.1212	0.5418	-1.0072	0.7343	0.1985	0.3681	0.4265	0.7854	0.955	-0.5159	0.2325	0.7028	-0.5843	-1.2834	-0.8675	0.8721	0.1314	-0.0314	0.2084	0.8093	0.5489	-0.2264	0.6231	-0.3432	-0.6099	0.7868	-0.4846	-0.0358	-0.8252	-1.0329	0.1635	0.9707	-0.3067	0.4809	0.1649	-0.7036	1.0824	-0.399	-0.0258	0.2887	-1.8874	0.7411	1.327	0.8413	-0.986	0.1143	1.1342	0.2412	0.8516	0.632	-0.2235	-0.7637	-0.3196
PTS	1.1308	0.5601	1.6794	-0.0715	1.8947	0.4476	0.1871	0.0144	-0.6103	-0.228	-0.2964	1.3847	0.6308	1.3951	-0.2599	1.0466	-0.1677	0.8485	-0.0173	1.6284	-0.1627	-0.1535	0.0777	0.3266	1.0069	-0.0242	-0.2651	-0.2271	-0.4917	-0.6667	0.1696	0.3054	-0.1556	0.5285	-0.8291	-0.1908	0.458	-0.3309	0.2149	0.0828	0.3849	0.2819	0.2687	-0.3464	-1.365	-0.3068	0.0321	-0.7366	-0.9187	-0.3027	0.3458	-0.9295	-0.214	0.1318	-0.9691	1.0018	-0.0777	0.7434	0.3237	0.1335	-0.7541	0.5088	-0.9316	-0.8755	0.4439	0.2911	-0.2587	0.0127	-0.8508	-1.5297	-0.2207	-0.0061	-0.5969	0.0103	-0.4848	-0.0176	-0.4261	-0.4649	-0.3511	-0.9108	0.6145	0.85	-0.2626	0.0261	-0.0175	0.1796	0.0437	0.0379	0.1444	1.2503	0.2155	-0.2799	-0.0202	-0.0493	-0.0482	-0.5029	0.0237	-0.2911	-0.0588	0.0109	0.0134	-0.117	-0.1357	1.1103	0.5482	-0.2965	-0.434	0.7005	0.1326	-0.6808	-0.1482	1.3451	1.6666	0.929	-0.095	0.9039	0.5063	-0.2708	0.4261	-0.1428	-0.0867	-0.2025
PTTG1	2.0896	0.5363	0.0783	1.7561	0.9556	-0.6896	-0.6282	0.8062	0.7559	1.5734	-1.178	-0.2803	0.028	1.2689	-1.861	0.857	0.992	0.6269	2.0784	1.6638	1.4573	-1.9579	-2.4141	-4.1694	1.1732	-1.9516	-0.3444	-0.8639	1.0618	-0.2066	-1.6068	-1.1642	-4.0129	0.8993	-1.1997	1.3599	-1.8314	1.0685	1.5625	-0.4234	0.5476	1.4612	-0.5986	-1.1835	-1.9445	0.0029	-0.6721	0.9841	-0.6044	2.0566	0.9525	-0.4177	0.3204	-0.7978	1.1735	-1.135	0.0387	-2.9637	1.2537	0.9204	-0.2241	-2.4842	-0.6794	-0.7712	-0.4672	1.4147	2.0865	0.2814	-0.5097	0.1698	0.6073	-0.4987	0.5615	2.2914	-0.1552	-2.2408	-0.2613	2.1874	1.9224	-1.4986	0.6322	-2.0947	-0.3677	0.436	-0.881	-0.3548	-1.8015	-1.3673	0.4336	0.4005	-3.4164	1.5138	-2.1891	1.3626	1.8862	0.472	-0.1719	-5.9399	-1.7672	-1.7457	0.7435	0.0182	0.5642	0.123	0.2837	0.0699	-1.5485	-0.412	-1.7432	-1.1983	-1.6858	-1.0924	0.4218	1.0399	1.1392	2.0256	-0.134	0.0195	0.1697	-1.8301	1.0487	-2.9771
PTTG1IP	0.3572	0.448	1.9632	-0.1622	0.6831	0.972	0.261	0.2878	-0.8319	-0.4315	-0.2683	0.3944	0.5695	0.6999	-0.6427	0.8688	-0.4754	0.5823		0.6102	-0.536	0.165	0.0573	-1.0192	0.4042	0.0997	-1.1928	-0.3043	0.1798	1.3418	-0.7265	0.8477	-0.4337	-0.2218	0.3672	0.446	-0.1843	-0.907	0.1316	-0.0219	-1.0843	0.0325	-1.0157	-0.6635	0.1281	0.2988	-0.8468	-0.1045	0.174	-0.4779		-0.579	-1.3058	-0.3404	0.6761	0.1306	-0.7777	0.7923	-0.3155	0.3939	1.6131	-0.4122	-0.6985	-0.1225	0.7996	0.0343	0.425	-0.9823	-0.358	0.7916	0.5762	-0.5956	0.0708	0.8262	0.6535	-0.3083	0.0685	-0.3662	-0.7105	0.8358	-0.1823	-0.0544	0.3776	-0.0837	-0.3983	0.3385	-0.1973	0.9592	-0.7088	0.7521	-0.094	-0.9229	0.6892	-0.8804	-0.5952	0.5532	-0.14	-0.6088	-0.0866	-0.3025	-0.2424	0.3692	-1.1852	0.0332	0.5762	0.3553	0.8308	-0.2692	0.1534	0.1425	-0.5512	0.3894	0.9232	0.2319	-0.446	0.1068	0.3133	-0.2275	0.3393	-0.1664	0.4053	-0.2748
PTTG2	1.8051	0.8272	0.2756	1.7672	1.1085	0.1109	-0.2297	1.4691	1.1856	1.692	-0.9714	0.5264	0.2969	1.6304	-1.9673	1.2615	1.1661	0.7124	1.6415	1.6672	1.029	-1.8741	-2.3857	-3.0129	1.3645	-2.0598	-0.0337	-0.6424	1.6085	-0.2414	-1.2671	-0.9302	-3.351	0.5637	-0.1206	0.961	-1.4878	1.1303	1.0499	-0.0454	0.7018	1.739	0.0721	0.1573	-1.5713	0.689	-0.8583	0.772	-0.3362	1.8719	0.882	-0.6098	0.7583	-1.2109	0.297	-1.2928	-0.3901	-3.4712	0.8942	0.9379	0.2573	-1.6339	-0.2049	-0.2627	-0.1673	1.7376	1.1741	0.3188	-1.2215	-0.295	0.2673	-0.2685	-0.2024	2.5575	-0.0094	-2.844	-0.5893	1.8941	1.9182	-2.6419	0.2264	-1.8109	-0.4547	0.5784	-1.0162	-0.0995	-1.7912	-1.9616	0.3384	0.4341	-5.1477	1.8923	-1.9493	1.0783	1.9901	0.9391	-0.0503	-5.9788	-1.7641	-1.4067	0.5256	-0.2211	0.0251	-0.2892	-0.1458	-0.0418	-1.8886	-1.1052	-1.7652	-0.8125	-1.4391	-1.1847	0.7819	0.699	1.2134	1.4324	-0.29	0.147	0.5976	-1.9819	0.5923	-3.0153
PTTG3P	1.7644	0.816	0.3459	1.6854	1.0742	-0.4139	-0.5266	0.8787	1.1847	1.9834	-1.2028	0.2868	-0.0515	1.5894	-2.2813	0.9024	1.0867	0.8111	1.6761	1.5885	1.0533	-1.8288	-2.1036	-3.6124	1.3933	-2.2107	-0.0528	-0.8551	1.1943	-0.4701	-1.2788	-0.934	-4.1818	0.8527	-0.6129	1.3355	-1.3888	1.1267	1.1422	-0.257	0.7274	1.3947	-0.0974	-0.8015	-2.0481	0.3846	-0.7599	0.8014	-0.4152	1.8085	0.8983	-0.1947	0.5398	-0.7902	-0.1	-1.2404	0.0475	-3.6914	0.5425	1.0292	-0.0513	-2.0757	-0.2939	-0.4651	-0.8567	1.443	1.0011	0.3984	-0.3051	-0.1325	0.47	-0.3005	0.8022	2.1953	0.1975	-2.1539	-0.0833	2.437	1.8061	-1.922	0.5838	-2.6283	-0.3061	0.5574	-0.8862	-0.3374	-1.251	-1.1122	0.6113	0.3718	-4.6028	1.4529	-2.137	1.0781	1.6978	0.5854	-0.0525	-4.5799	-1.6321	-1.873	0.7619	0.3861	0.5994	0.1309	0.7006	-0.4759	-1.172	-0.2593	-1.5394	-1.5304	-1.2885	-1.4386	0.4134	0.9559	1.3498	1.6022	0.0677	0.2911	0.8473	-1.4048	1.0848	-3.08
PTX3	2.4119	3.9471	5.0865	0.4237	3.5585	-1.1418	-0.4382	-1.6182	2.9518	-1.6909	-1.3204	-2.3574	3.6848	1.8541	-4.621	7.1598	0.1508	-0.4197	0.8463	3.7081	2.2959	-0.734	0.9935	2.0551	2.9688	-0.5867	0.6209	0.6046	-0.5438	3.9122	0.907	-0.0942	5.0549	-3.7771	0.4797	1.0757	-2.0904	2.9461	1.9754	-2.1753	2.7997	-1.3582	-1.2823	1.2316		-0.5944	-0.2764	-3.1704	-1.5683	-0.2166	2.0691	4.4141	-0.0818	0.5761	-0.9164	-4.2716	0.2641	-0.0449	-1.0179	4.2051	-3.3683	4.8161	-1.5644	0.338	-1.0637	1.4333	1.6454	-3.1722	-1.3254	-1.0465	-0.1664	1.054	1.1418	-0.07	2.2025	1.1658	-2.7058	-1.6605	-1.1016	-1.2002	-2.1887	4.5482	0.0526	-1.5346	-1.1996	-0.1786	0.7671	-0.6291	-0.4078	-2.1954	-2.6585	-0.9397	-0.3024	-0.864	0.2293	-1.0718	-0.299	2.5134	6.1418	-1.0695	-0.8709	1.9463	-3.1562	-5.4774	0.5592	-2.1041	3.3403	2.805	-2.2256	-1.1581	2.6454	0.6376	7.3545	2.0107	0.1716	2.6271	0.1011	-2.8917	-0.5432	1.4639	-1.9205	1.1557
PTX4	-0.3239	-1.3039	1.1248	-0.9387	-0.153	-0.0621	0.3142		0.0534	-1.0027				6.9643	0.3933	2.0143		-1.1083	0.455	-1.184	-0.8151				-0.7964		-1.2773		-1.1651		0.2769	0.1381	-1.3124		-1.5915	0.141		-0.1838	-1.9041		0.7405		-1.2642	0.107	1.4182		0.1482					-1.2003			-1.2085	-0.9496	-1.1456	0.0737		1.2347	0.2704		3.4478	-1.5113		-1.0256	-1.0498					0.124	-1.4331	-0.753	-1.7949	-1.3825	0.311	0.2829	1.0124		0.1931						-1.3258	1.4399	1.6357		0.3014	1.1123									2.6662			0.9256	0.0161	1.9936		-1.5404	1.8968								0.2105					
PUF60	0.9782	-0.2029	1.091	1.2997		0.2436	0.7982	-1.0259	1.2938	0.5012	0.9858	-0.293	0.3134	1.3572	0.2408	0.6588	-0.4079	0.1161	1.4371	1.5311	0.8712	-0.7894	0.7497	-0.6538	1.6096	-0.669	-1.2965	-1.3081	0.6408	-1.8165	-0.1801	0.259	-1.2573	-0.2892	-0.3412	1.5968	0.4855	1.2879	1.1605	-0.5301	0.9723	0.4259	0.5982	-0.279	-0.2185	-0.0921	0.6166	0.6339	-1.1976	0.5225	1.4639	0.5913	0.0748	-1.5236	0.9587	-0.3573	0.5921	-0.2435	0.6558	0.8292	-0.4387	-0.9345	-0.2192	0.5481	0.0925	1.0279	0.5524	1.1777	-0.282	0.1961	0.7582	-0.7054	-1.1657	0.9473	1.2395	-1.0339	-0.4963	1.231	2.1845	0.5308	0.5999	-0.8341	1.5431	0.837	-0.0757	-0.3516	-0.2643	-0.505	0.0907	-0.9007	-1.313	0.2997	-0.9957	-0.3695	1.6833	0.4689	-1.1756	-0.8449	1.395	-1.1829	-0.7947	-0.8542	-0.7305	-1.9701	-0.045	-0.3076	-0.1946	0.5522	-0.7056	-0.5363	-1.1105	-0.4474	0.0227	-1.7772	-0.8618	-1.7617	-2.5909	0.9417	0.2561	-2.644	-0.6655	-0.5969
PUM1	0.6762	-0.025	1.7139	-0.1198	-0.9542	0.2045	0.1589	-0.0808	0.2585	0.1387	-0.4048	-0.1852	-0.6925	0.6395	-0.1651	-0.365	0.1376	-1.1674	-0.5295	-0.7227	-0.5096	-0.1745	0.4399	-0.1139	-0.0771	0.0753	0.4409	0.5079	0.0323	-0.1929	0.5837	0.5987	0.0735	-0.4701	0.1564	-0.5545	0.4437	-0.2585	0.0125	-0.1483	1.461	0.5535	0.2211	0.0957	0.1672	-0.0495	0.6308	0.1736	-0.2635	0.7171	-1.11	-0.3354	1.2352	-0.5093	-0.4288	-0.3006	-0.556	0.2108	-0.683	0.3187	-0.3343	0.1884	-0.0519	-0.0739	-0.4645	0.7934	0.5581	0.2348	-0.2632	0.1353	-0.7722	-0.0967	-0.2211	0.1388	-0.1159	-0.2238	-0.2488	-0.8909	-0.4811	0.3876	-0.2284	-0.1341	-0.5097	-0.0092	-0.3097	-0.1558	-0.4273	1.4909	-0.3379	-0.5525	0.1628	0.0121	0.3196	0.0296	-0.2317	0.6339	0.2915	0.0302	0.1643	0.1463	-0.09	0.1203	0.0576	-1.0343	-0.5414	-0.5166	0.0878	0.5033	0.2099	-0.0381	0.0704	-0.7226	0.5512	0.2368	0.3563	0.0373	0.1355	-1.3579	-0.4531	0.549	0.0954	0.4681
PUM2	-0.5107	-0.7192	0.0589	-0.1844	1.9534	-0.1183	-0.5272	-0.1313	-0.1345	0.1418	0.7234	0.1622	-0.9298	0.3947	0.3023	-0.4779	0.0663	0.2401	-0.4404	-0.6231	-0.1976	0.4362	0.236	0.0422	-1.0569	0.7028	-0.2114	0.5205	-0.3381	0.4336	0.0789	-0.364	-0.1287	0.4906	-0.0031	0.5644	0.0689	-0.0331	0.1128	-0.2349	-0.6314	0.1847	0.2139	-0.4476	-0.0186	-0.9171	0.7463	-0.209	-0.4975	0.548	-0.0936	0.9929	0.432	0.0162	0.5744	0.9493	0.6679	-0.3345	1.0212	-0.2898	0.2071	-0.1674	-0.0134	-0.0555	0.1344	0.5095	0.1347	0.3707	-0.1984	-0.1063	0.0994	-0.0733	-0.2959	0.584	0.0213	0.7305	0.2365	-0.1671	0.1231	-0.4452	-0.2321	0.186	-0.6308	-0.2918	0.2509	-0.4632	0.2879	-0.2866	0.4943	0.011	-0.1	0.2813	-0.1374	-0.0548	-0.4253	-0.2437	0.4821	-0.519		-0.3278	-0.339	-0.4737	-0.1452	0.0414	-0.7603	-0.3511	0.1085	-0.2374	0.268	-0.7181	0.3913	0.2116	-0.2014	-0.1567	0.6144	0.9264	0.7691	-0.188	-0.872	0.5884	0.2924	-0.1383
PURA	-0.9869	-0.907	0.2207	-0.9537	-0.7668	-0.9271	0.298	-0.1801	-0.2051	-1.3248	1.8729	-0.1686	-1.3583	-0.7611	0.2948	-0.5533	-0.2595	-0.2263	-1.0118	-0.2244	-0.5291	0.1411	1.8546	0.2669	-1.3986	0.2768	-0.3331	0.5474	-0.2216	0.3047	-0.2181	-1.1748	0.4579	2.0713	-0.0638	0.3607	-0.1427	0.4693	-0.1939	3.7922	2.2414	-0.3071	2.0631	0.3433	0.7373	-1.3793	-0.2102	0.1976	0.2133	1.2905	-0.0547	0.5984	-1.9477	0.0192	1.4072	1.92	0.0274	0.7507	0.5447	-0.9392	-0.8074	0.6308	0.271	5.5383	0.4503	-0.5261	-0.8775	0.8678	-2.3668	-0.2156	-0.6351	-0.0082	-0.0254	0.1356	-0.7783	2.0276	0.0179	0.0101	1.2037	0.6886	1.5711	1.567	0.6092	0.3073	4.1656	7.4134	0.084	-1.0364	-0.9704	-0.0335	0.5496	0.3638	0.6432	1.8033	-0.4956	0.0924	0.5153	0.3256	1.3892	-1.209	-0.0686	-0.4997	0.2665	-0.232	-0.157	0.764	-0.1682	0.4528	1.5204	-0.003	0.7263	0.6812	-0.6227	-0.3567	-0.0058	-0.1916	0.0596	-0.9041	-0.4215	0.3249	0.3592	0.2437
PURB	-0.5669	0.3571	0.7637	-0.532	-0.1199	-0.1096	0.0621	0.3512	2.5962	-0.8236	0.5201	1.0139	-1.2147	0.3282	0.0112	-0.6363	-0.4459	0.7065	-0.6691	-0.5676	-0.3692	0.6786	0.5294	-0.3121	-0.7064	0.4913	0.0111	0.2484	-0.259	0.9182	0.6234	-0.0003	0.0421	0.2921	-0.9747	0.5514	-0.2754	0.2359	0.5035	0.3139	-0.4884	0.1918	-0.0016	-0.4074	-0.0538	-0.3564	0.2824	0.4678	0.0976	0.1356	-0.8916	0.414	0.5349	0.3071	0.5051	-0.3487	0.2885	-0.6753	0.9262	0.289	-0.2161	-0.411	-0.2408	0.0718	-0.2471	-0.3019	0.126	-0.0517	-0.4031	-0.2587	-0.3487	-1.3246	-0.6426	0.5743	0.0999	-0.1507	0.1269	0.1408	-0.0619	-0.6012	-0.0659	-0.6496	0.4611	0.1073	-0.3494	-0.4725	0.5908	0.0146	-0.2529	0.7378	-0.4617	-0.5688	-0.6293	-0.0352	-0.0376	0.6197	-0.2127	-0.3764	-0.134	-0.284	-0.6373	0.2994	-0.2492	-0.2703	-0.4104	-0.7931	0.2079	-0.401	0.1455	0.1515	-0.1318	-0.257	-0.0296	0.4891	0.9528	0.6533	0.7719	-0.2411		0.168	0.113	0.0261
PUS1	1.4412	0.2877	0.4491	1.2229	-0.3578	0.2476	0.1328	0.2628	0.4593	0.7861	0.1503	0.1505	-0.3642	1.1381	0.7314	1.1531	-0.6123	0.9188	1.188	0.7111	0.439	-0.5911	-0.4911	-1.2149	0.8998	-0.9007	0.2186	-1.4007	-0.3525	-0.462	-0.388	0.8128	-1.2696	-0.3522	-1.1945	0.2624	0.2447	0.8672	0.3355	0.9516	0.8973	-0.5816	0.5909	0.2405	-0.3934	1.0618	0.3901	0.8554	0.0174	0.5197	0.4478	-0.1614	0.2965	-0.5413	0.4277	-0.7672	-0.5504	-1.3564	0.0385	0.7847	-0.2415	-0.8534	0.141	-0.4908	0.7458	0.4692	1.4546	0.1247	-1.0492	0.076	-0.2141	-1.6782	-0.9449	0.3353	0.0329	-0.2818	0.0944	0.6672	-0.0473	-0.0215	-0.1846	-1.4685	0.4634	-0.6798	0.0421	0.5163	-1.2555	-0.2396	0.3792	-0.7811	-0.5853	-0.2691	-0.9148	-0.9843	0.3348	0.5825	0.1318	-0.2666	-0.9114	-0.4402	0.775	-0.67	0.0436	0.3091	0.0927	0.6074	-1.267	0.2315	-1.0259	0.4519	-0.0827	-0.5999	0.2544	-1.3425	-1.1942	-1.101	-1.3907	1.044	0.3501	-1.439	-0.7292	-0.7405
PUS10	-0.3423	-0.7796	0.3484	-0.9347	-0.6811	0.3882			-0.3281	0.4855	-0.009	-0.1182	-0.595	0.8138	0.4906	-0.8774	-0.5428	-0.5556	-0.7523				-0.0282	-0.4658	-0.3605		-0.5284	0.1379	0.5698		-0.792		-0.2936	-0.088	-0.0008	0.5403	1.3033	0.9501	-0.3891	0.7095	0.0628		0.4251	0.0592		-1.1399	-0.3489	-1.4546	-0.7313	-0.4175	-0.736	-0.1955	-0.7037	-0.1395	-0.8647	0.882	-0.6743	0.2171	-0.1797	0.4004	1.6466	-0.2583	0.3931	-0.1734	0.0258	0.1097	1.6525	-0.1714	-0.7164		0.7134	1.3085	0.0868		-0.1673		0.6851	-1.6173	-0.5855	0.0455		-0.5189	-1.1068		-0.3515		-0.1384	0.0676	0.1567	0.3248	-1.2114	0.3517		0.4702	0.3663	0.1511	0.0392	0.4406	0.3683	0.4864	-0.1291	1.2868	-1.0845	-1.0302	-0.6644	1.0618	0.5136	0.482			0.1241	0.8251	0.404	0.3925	0.4252		1.2931	-0.8934		0.9856	-0.168	0.5243
PUS3	0.7328	0.7815	0.9394	0.4045	-0.093	0.8428	0.448	0.4626	-0.5064	0.5525	0.3527	0.8869	-0.2224	-0.0405	-0.7288	0.4106	-0.0583	-0.2371	0.391	0.0359	-0.1949	-0.5234	-0.0633	0.0198	-0.2963	-0.2416	-0.6963	-0.1939	-1.2152	-1.1023	0.4947	0.2494	-0.2824	0.3503	-0.9187	0.58	0.0753	-0.2162	-0.6395	-0.0978	0.6335	1.1381	-0.8864	0.2039	-1.391	-1.6085	0.2838	-0.8957	0.5	0.7622	0.9668	-1.4006	-0.6042	0.3595	-0.2246	-0.644	-0.6799	-0.2295	-0.3467	-0.1034	0.0584	0.1162	-0.4109	-0.4792	0.2428	0.2392	-0.1992	-0.0774	-1.4809	-0.2802	0.069	-0.156	-0.4344	-0.0184	-1.2635	0.0131	0.3086	-0.5468	-0.5753	0.3522	-1.4022	0.6494	-1.4948	-0.4433	0.8613	0.0301	0.0459	-0.7041	-0.2829	0.8768	-0.5164	-0.2831	-1.0241	-0.854	0.5066	-0.5012	0.0726	-0.8418	0.1137	-0.3373	0.5835	-0.3204	0.5342	0.7444	-1.0456	0.4051	0.2412	0.9357	0.1156	-1.2677	0.512	0.8639	0.3727	1.1662	0.3115	0.1727	0.6683	0.1108	0.2191	0.0629	0.1099	-0.2208
PUS7	0.3232	0.7106	0.8251	0.0046	1.0864	-0.9165	-0.5406	0.3561	0.8508	0.9798	0.3139	1.263	-1.4933	1.532	-1.024	1.3365	-0.603	-1.8151	0.8083	0.4269	0.0569	0.5466	-0.2087	-0.5799	0.1668	-0.3702	0.3509	-0.0914	0.5511	-1.8579	-1.3149	-0.7897	-0.7088	0.2959	-0.7089	1.1133	0.3505	1.1051	-0.0605	-0.5441	0.7323	0.3758	0.3431	-0.0329	0.1817	-0.8131	0.4356	0.517	-1.0384	0.9987	-0.1795	-1.2342	0.2055	-0.1654	-0.2091	-1.4379	0.3788	-1.3552	-0.0005	1.133	-0.0429	-1.247	-0.7121	-0.6471	-0.8838	0.5493	-0.3031	-0.1342	-0.4194	-0.4693	-0.1229	-0.6271	-0.8799	0.7774	-1.8847	0.2698	0.1532	-0.2624	0.0003	-0.4774	-0.3964	-0.3404	0.3636	-0.0029	-0.169	-0.055	-0.9419	-0.4571	0.4337	0.2298	-0.632	-0.1449	-0.3877	0.8056	1.2997	0.4686	0.3761	-0.543	-0.1355	-1.5427	1.0499	-1.0902	0.2607	0.4429	0.1978	-1.0346	-0.6043	0.9228	-0.4808	-0.0114	0.0528	-0.0606	1.5389	1.4216	0.7787	0.2336	0.534	-1.088	-1.8714	0.6985	0.2054	0.9147
PUS7L	-0.3371	-0.6832	-0.3115	-1.0028	-0.7614	-1.0826	0.5947	0.4381	0.308	-0.4601	0.141	0.8422	-1.7627	-0.2396	-0.8902	0.3179	-0.5052	-0.1091	-0.7435	0.8909	-0.3474	0.4853	-0.0006	-0.6301	-1.121	0.6543	0.4126	-0.3363	0.1317	1.0349	-0.3492	-1.5234	-0.6361	-0.0227	-0.6937	0.3218	-0.2941	-1.0042	-0.9158	0.7864	-0.5986	0.1184	-0.032	0.0135	0.5642	-1.5174	0.2834	0.1887	0.0538	0.7226	-0.27	0.3018	1.2881	0.1969	0.0894	0.2868	-0.4232	-0.3253	0.6528	0.1871	-1.0425	-1.4603	0.6119	0.9764	0.663	-0.0951	-0.2203	0.0733	0.0888	0.2882	-0.5208	-0.124	0.1136	-0.2576	-0.5091	0.3662	0.1296	0.1028	1.0552	-0.4377	0.4647	0.7046	-0.37	0.2456	-0.0472	0.2995	0.0857	0.7048	-0.1346	-0.4014	0.2399	0.7446	-1.0807	0.2441	0.2364	-0.4847	-0.2569	0.1738	0.2486	-0.1963	0.2601	0.3068	0.3931	0.6854	-0.8689	0.3138	-0.1533	0.0845	0.6423	-0.2111	0.1173	0.2846	-0.3167	0.1118	0.4311	0.0968	0.4514	-1.9032	-1.4673	0.2431	0.5914	-0.3661
PUSL1	0.9838	0.1593	-0.2862				-0.0335	1.5895			-0.4287	-0.1829		0.7562		0.1412	0.7238	-0.8493		0.3817	0.1856	-1.521	0.4368		1.2563	0.0436			-1.0789	-0.7351		-0.5198	-1.0354		-0.2136	-0.0634		1.0363		1.8595		-0.9428	0.3115	0.1324	0.3472	0.0551		1.0022	-0.9982	-0.1236	-0.3428	0.4583		-0.5332			-1.3654	-0.171	-0.8965	-0.0664	0.4447	-1.4369				0.6134	0.2227	0.0388	0.3475	0.3001	-0.3781	0.4616	0.0368		-0.2204	0.5773	0.695	0.6524	0.0729		0.8902	-1.3781	0.9365	0.0089				-0.1657	-0.3654	0.209		0.3442	0.3327	-0.6976	1.8045	0.5769	0.8809	0.3703			0.9957		-0.0901	-0.5873	-0.0813	-1.3494	0.3668	1.4966	0.3532			0.0304	-0.4537		-1.8437		-3.1704				-2.3317	-0.2761
PVALB	-0.4029	1.0856	-2.3557	-0.6034	-3.3045	-2.3419	9.9525	-3.6184	-0.0835	-1.874	2.7991	5.7471	-3.6196					0.2648	-2.8883	-2.4856	-1.6311	9.5846	5.007	2.2536		-0.8051	12.291	8.6958	1.0774	7.9846	1.8932		6.6733		0.6436		1.5849	-2.0022	-2.2559	-2.3906	-1.3325	-3.5445	-1.129	-2.658	-0.6035			4.6676	-4.914	0.0569	3.8596	6.0016	-0.7859	-0.9491	0.4043	3.5767	7.5244	7.7993	10.2855	-1.081	-1.2741	8.1298			-0.88	-3.0396	-3.0065	6.2029	5.2511	8.4233	-3.8314	0.5259	4.2352	-2.3605	5.1876	-2.8129		4.869		-1.8676	-4.2931		3.6532	-0.6879		10.6055	10.4051		0.06	-0.2606		3.0403	-2.2735	-0.0432	-0.9274	-2.9659	-2.4207	6.2304		1.7875	10.9537	0.311	8.952	-3.3055	-1.479	6.7846	-3.7716		-0.222	11.674	-1.9082	6.6046			-0.3466			5.2528	3.3965	-0.2364	-3.0685	3.5608
